id,text,toxic,obscene,threat,insult,identity_hate
"""userName"":""jkm6****"",""userProfileImage""","""임영웅 이름만으로도 존재감 최곱니다 \n매일 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wjsj****"",""userProfileImage""","""임영웅 언제어디서나빛나는영웅님늘응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ji83****"",""userProfileImage""","""임영웅 영웅시대 완전 멋진 스타와 팬덤 대단합니다 오랫동안 응원 하기를 바랩니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""yyss****"",""userProfileImage""","""임영웅 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wkdg****"",""userProfileImage""","""임영웅  볼수록볼매  장르불문  최고의가수  열응합니다  노래로서  위로와  힐링을주는  건국이래  최고의가수  오래오래  함께해요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""fkdd****"",""userProfileImage""","""임영웅 인생의미덕 팬덤도 가수의 선한영향력 을 본받는 영웅시대 라는 일원으로서 늘 응원이 값지고 즐겁습니다 행복이란 즐거움을 알게된 임영웅 최애나의원픽 자랑스럽습니다 늘 꽃길만 있길 영원히 비상하길 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""love****"",""userProfileImage""","""임영웅 적수없는 눈부신  활동과  선한영향력전파로  자랑스러운 멋진가수 늘 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wisc****"",""userProfileImage""","""임영웅 💙  감성장인  기부천사. \n임영웅 💙 \n임영웅 💙 \n임영웅 💙 \n임영웅 💙 \n변함없는 사랑으로  응원하고 싶은 가수\n임영웅 💙 \n승승 장구 하세요\n임영웅 💙 \n건행하세요 \n임영웅 💙""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sdsf****"",""userProfileImage""","""임영웅 언재나 차트상위 \n최고의가수  즐겁게 응원합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""youn****"",""userProfileImage""","""최고멋진가수 임영웅 빛나는 모든날을\n언제나 사랑하고응원함니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""keny****"",""userProfileImage""","""이제 그만 치워라좀""",1.0,0.0,0.0,0.0,0.0
"""userName"":""jinb****"",""userProfileImage""","""임영웅 멋진 내가수 언제나 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""leej****"",""userProfileImage""","""임영웅 최고의가수 명품보이스 힐링천사 선한영향력 나의원픽가수 언제나 응원하며 사랑합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""5339****"",""userProfileImage""","""임영웅 우리곁에 있어 행복합니다 \n내 스타여서 자랑스러워요 \n어디서나 빛나는 최고의 가수 임영웅 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ksdn****"",""userProfileImage""","""임영웅 노래는 다른 가수에게 없는 감동 이 있습니다 \n임영웅 특별한 능력 타의추종 을 불허합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""oek0****"",""userProfileImage""","""임영웅 힘든 코로나 시기에 노래로 행복을 선사해준 가수 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dong****"",""userProfileImage""","""임영웅 넘사벽 최고의명품보이스 감성장인 사랑합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""alru****"",""userProfileImage""","""임영웅 언제나빛나는가수멋진가수 내기수 사랑합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""rage****"",""userProfileImage""","""트로트 솔직히 왜 듣는지 모르겠어 \n정장 차려입고 뻭뻭거리는게 그렇게 좋나?\n50대 할머니 할아버지들이 빨아주니까\n당연히 저 인간이 더 랭킹이 높겠지""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kyeo****"",""userProfileImage""","""임영웅 소중한 나의원픽 언제나 응원합니다.\n세계적인 가수 BTS도 응원합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""pro3****"",""userProfileImage""","""임영웅 대세스타 히어로 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jar9****"",""userProfileImage""","""임영웅 선한영향력  모범적인 하늘이내린 국보급가수 응원합니다 \n임영웅  빛나는 내일을 응원합니다 아낌없이 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""prop****"",""userProfileImage""","""임영웅 명품보이스 감성장인 노래는 최고  빛나는 비주얼과 인성까지 완벽해요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kspr****"",""userProfileImage""","""임영웅 다재다능한 아티스트\n멋진 나의최애 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kjc4****"",""userProfileImage""","""임영웅 너무 멋진 가수 언제나 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ta05****"",""userProfileImage""","""임영웅 아이돌차트 아차랭킹 남자솔로 1위 축하합니다 \n세상 가장 빛나는 내가수 언제나 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""miro****"",""userProfileImage""","""아고 할매요 주책좀 적당히들 떠세요.""",1.0,0.0,0.0,0.0,1.0
"""userName"":""hyh2****"",""userProfileImage""","""임영웅 선한 영향력 빛나는 내가수 사랑하고 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""imo8****"",""userProfileImage""","""최고의 가수 임영웅님을 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""osy8****"",""userProfileImage""","""임영웅 응원합니다 사랑합니다  우리의히어로 사랑합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sjfl****"",""userProfileImage""","""임영웅 응원합니다~~!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""khj7****"",""userProfileImage""","""트로트붐을 일으키게 했던...  트롯오디션의 원조 미스트롯1  \n감성트롯의 창시자 홍자님  사랑합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""simi****"",""userProfileImage""","""임영웅 항상 응원합니다 꽃길만 걸으세요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""tmdg****"",""userProfileImage""","""국내활동을 안 하니 뭐""",1.0,0.0,0.0,0.0,0.0
"""userName"":""phsk****"",""userProfileImage""","""#임영웅 #영웅시대 늘 함께합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mhkm****"",""userProfileImage""","""임영웅 대한민국 최고의가수 대한민국 최고의팬덤 영웅시대가 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""biye****"",""userProfileImage""","""임영웅 아이돌차트 히어로 앞으로 꽃길만 걸어가요 최고의명품보이스 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""june****"",""userProfileImage""","""언제나 빛나는 우리가수 임영웅 사랑합니다 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""rain****"",""userProfileImage""","""임영웅 팔색조 매력이 넘치는 빛나는 가수 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""rain****"",""userProfileImage""","""임영웅 선한영향력을 전파하는 빛나는 가수 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""winw****"",""userProfileImage""","""ㅋㅋㅋㅋㅋ댓글전부 50대 아줌마들이넽ㅋㅋㅋㅋ""",1.0,0.0,0.0,0.0,1.0
"""userName"":""kwon****"",""userProfileImage""","""댓글 성비하고 연령층봐 ㅋㅋㅋ 국민사위네ㅋㄱㅋ""",1.0,0.0,0.0,0.0,1.0
"""userName"":""hdsg****"",""userProfileImage""","""la는 흑인 많은데 왜 우린 흑인 별로 없냐""",1.0,0.0,0.0,1.0,1.0
"""userName"":""dai5****"",""userProfileImage""","""기사를.읽는데 내가 난독온줄; 광고 붙이고 똑바로 써라""",1.0,0.0,0.0,1.0,0.0
"""userName"":""jjuy****"",""userProfileImage""","""당연한걸~~~😆""",0.0,0.0,0.0,0.0,0.0
"""userName"":""rlqj****"",""userProfileImage""","""임영웅  언제  어디서나  눈부시게  빛나는  내가수  응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""nakk****"",""userProfileImage""","""임영웅 실력으로 모든게 느껴지는 대세가수입니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""1114****"",""userProfileImage""","""임영웅 몇백년에 한번 나올까말까한 가수이기 때문이죠\n이유가 너무 많아서. 대한민국의 진짜 히어로죠!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""605y****"",""userProfileImage""","""여자 비중이이 90%, 50~60대 비중 76%, ㅋㅋㅋㅋㅋ와~~이건 뭐 어느 팬카페냐???""",1.0,0.0,0.0,0.0,1.0
"""userName"":""koso****"",""userProfileImage""","""한번도본적없ㅇㄷㅁ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""bong****"",""userProfileImage""","""임영웅 언제어서나 죄선다해 진심을담은 노래로감동을주는 별빛같은나의사랑아 임영웅 선한영향럭\n 이런 울가수 앞날이 더 더 빛날앞날을 쭉 응원하고\n사랑합니다\n항상 건행""",0.0,0.0,0.0,0.0,0.0
"""userName"":""prau****"",""userProfileImage""","""임영웅  언제나  변함없이  사랑하고  응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""bogh****"",""userProfileImage""","""임영웅 언제나 빛나는가수님 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""chun****"",""userProfileImage""","""임영웅 최고의 가창력과 깊이있는 음색의 감성장인 너무나도 멋진 아티스트입니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ley7****"",""userProfileImage""","""임영웅 인기는 그냥 퍼포먼스가 멋있어서가 아니니까요. 노래부르는 모습이 춤추는 모습이 멋있는 오빠를 좋아하는 마음과 노래를 들으면 가슴깊속한 곳까지 위로와 행복을 전해주는 임영웅 노래는 다르니까요. \n임영웅 노래로 위로받고 행복한 만큼 내자식이 잘되기를, 행복하기를 바라는 어미들의 마음을 열정을 수고를 어떻게 이기겠어요. \n거의 모든 투표에서 1등을 할수 있는건 내자식이 잘되기를, 행복하기를 바라는 간절한 엄마의 마음이 그대로 열정으로 수고로움으로 하루도 빼놓지 않고 한시도 거르지않고 해내기 때문입니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""misu****"",""userProfileImage""","""임영웅 노래로 감동을주는 사람 오늘보다 내일이더 빛나길 항상응원하고 사랑해요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""somi****"",""userProfileImage""","""임영웅  선한 영향력   영웅시대 와 함께 합니다 빛나는 스타 히어로  언제나 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""8199****"",""userProfileImage""","""임영웅  응원하며  사랑합니다   최고의가수""",0.0,0.0,0.0,0.0,0.0
"""userName"":""you1****"",""userProfileImage""","""임영웅 너무나도 많은 매력을 갖고있는 My Hero 임영웅 사랑하고 응원합니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""seoh****"",""userProfileImage""","""있는줄도 모름""",1.0,0.0,0.0,0.0,0.0
"""userName"":""pers****"",""userProfileImage""","""왠만하면 다시 힘내는 우버 응원하고는 싶은데, 뭐 좀 더 잘 해보쇼. 나도 카택 혼자 독점하는건 별로 달갑지 않음""",0.0,0.0,0.0,0.0,0.0
"""userName"":""engl****"",""userProfileImage""","""11월 한달 써봤음\n\n사용자:맵이 등고선을 반영 못하는건지 내가 있는 곳과 반대로 택시가 움직임.뭣보다 택시자체가 안옴\n기사님말:목적지가 표시안되니까 잡기 싫다, 앱조작이 너무 어렵다.지도가 별로다\n양쪽 다 밉게 하는것도 참 대단한 능력인듯""",1.0,0.0,0.0,0.0,0.0
"""userName"":""junk****"",""userProfileImage""","""기존 티택시가 훨씬 편했어요. 11월한달 할인해서 가끔 타긴했지만 탈때마다 기사님들도 제대로 사용못해서 쩔쩔매시더라구요! 앱환경 개선만이 살길인듯 합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jang****"",""userProfileImage""","""이것 이용하고 싶어도 택시가 안온다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""kina****"",""userProfileImage""","""기존 우티앱으로\n다시 이벤트해라 ㅋ\n신규앱은 다른나라가서 써라""",0.0,0.0,0.0,0.0,0.0
"""userName"":""soul****"",""userProfileImage""","""싼게 중요한게 아니야.. 택시 타는건 대부분 대중교통보다 빠르고 편하게 이동하기 위함이지 싸게 타려는게 목적은 아니야. 배차가 안되서 몇십분씩 길거리에 시간버리는데 누가 타냐고..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hong****"",""userProfileImage""","""안잡혀!!!! 잡히면 결제돼야하는데 결제해놓고 안잡혀!!! 그리고  잡혀도 화면전환됐을때 알수가 없어!!  결국 카카오가 무조건 먼저 잡혀 그리고 친절하고 편해!! 노력이 많이 필요해보임 그지같음""",1.0,0.0,0.0,0.0,0.0
"""userName"":""aahn****"",""userProfileImage""","""UT 출발하기 한참전에 호출 했다. 10분이 지나도 20분이 지나도 온다는 소식조차 없다. 하는 수 없이 카택시 눌렀더니~ 총알같이 왔다. 어쩔 수 없이 카카오 탈 수 밖에 !!. 혹시나 해서 두 주일뒤 프로모션 하는 UT 또 호출해 봤다. 결재는 미리 해놓고ㅡ 역시 십분 지나도 감감 무소식 ~ 출발시간 다가 오길래, UT 호출 취소하고 .. 다시 카카오택시 호출 .. 바로 또 달려온다. 내가 다시는 이넘의 UT ~ 으이그 ^^.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""doo3****"",""userProfileImage""","""티맵택시 왜 없앴니???""",0.0,0.0,0.0,0.0,0.0
"""userName"":""khl4****"",""userProfileImage""","""기존 티택으로 앱을 바꾸세요 어려워 못합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""syag****"",""userProfileImage""","""거지 같은 UX/UI. 기사들도 결제할 방법 잘 모르고, 결제실수 하니 되돌릴 수 없어 탄 사람에게 현장 결제하라고 요구하는 경우도 잦음. 더 큰 문제는 문제가 생겼을 때 해결해줄 문의를 받아줄 고객센터가 없음. 전화번호가 하나 있는데, 전화 응대 안한다며 문자로 1:1문의 링크를 보내줌. 그런데 그 링크가 구우티앱. 와~ 대체 누가 만든겨?\n1:1 문의로 신속하게 해결해준다고 하나 문의 7일이 지나도 아직 문의 답변이 안 달리고 순차적으로 답변중이란다. ㅋ\n약관이나 개인정보취급방침에 기재된 번호는 착신금지 번호-이건 불법 아닌가?""",1.0,0.0,0.0,1.0,0.0
"""userName"":""lune****"",""userProfileImage""","""난 예전부터 티맵택시만 써왔는데 우버랑 합치더니 어플이 진짜 쓰레기같아짐. 직관성도 떨어지고 조작도 불편해졌고 그냥 짜증나는게 한두가지가 아님. 심지어 실시간 기사 위치 보여주는 기능이 옛날보다 훨씬 퇴보함. 현재 우티는 카카오보다 나은점이라곤 할인 프로모션으로 인한 저렴한 가격밖에 내세울게 없는듯""",1.0,0.0,0.0,1.0,0.0
"""userName"":""lhs2****"",""userProfileImage""","""앱부터 고쳐라. 대체 사용법이 복잡해서 운전중에 어떻게 쓰라는겨.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""sjre****"",""userProfileImage""","""일단 이욭하기도전에 어플자체가 외국 불법어플같고;;번잡스러움""",1.0,0.0,0.0,0.0,0.0
"""userName"":""jedi****"",""userProfileImage""","""지도 업데이트도 제대로 안되어서 주소 따로, 지도 따로던데 타고 싶겠냐... 재개발 동네에서 타려다 질려 버림.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""asif****"",""userProfileImage""","""홍보안됨""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wish****"",""userProfileImage""","""1.택시가 없다. 택시잡는데 1시간 이상 걸리면 누가 사용하는지… 기다리다 카카오택시 5분만에 잡혔다 ㅡㅡ\n2.앱 이용이 너무 어렵다. 한번 클릭하면 되는데, 3번을 눌러야해서, 기사님들 어플사용하기 힘들다고 하심\n3. 미터요금만 넣으면, 톨비비용은 네비 인식으로 자동청구된다고 하던데… 일부 기사님들 톨비비용까지 넣어서 미터요금란에 기재하신다. 코로나로 교육이 제대로 되고 있지 않을 듯함. \n4. 네비에서 알려준데로 가다가 잘못들러가서 네비 안내 다시 바뀌면, 톨비 인식을 못한다.\n5.고개센터 문의한지 보름이 지났다. 회신은 언제쯤""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dann****"",""userProfileImage""","""택시기사 인데요  머가먼지  하나도 모르겠고 받기도  겁나고 불안해서  아예 꺼버리고   다녀요  키ㅡ카오 가 일하기 편햅니다  ㆍ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hanj****"",""userProfileImage""","""호출해도 안잡힌다..서울 한복판인데...""",0.0,0.0,0.0,0.0,0.0
"""userName"":""perf****"",""userProfileImage""","""카카오랑 우티 둘다 별로라 그냥 내가 택시잡고 기사님한테 티맵사용해서 가달라고함 아니면 내꺼 티맵키고""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jeon****"",""userProfileImage""","""승객들은 잘 모르고 기사님들은 쓰기 불편하다고 꺼려하심""",0.0,0.0,0.0,0.0,0.0
"""userName"":""seyl****"",""userProfileImage""","""아무리 서비스 좋아도 기사나 손님이 이용하기 불편하면 할 수가 없지.""",0.0,0.0,0.0,0.0,0.0
